id,url,label
485,http://confirm-secure.icici.biz/verify?id=88688,1
486,https://urgent-portal.help.ga/login?redirect=home,1
487,https://secure-portal.support.cf/login?redirect=home,1
488,http://payment-verify.yes bank.xyz/verify?id=71456,1
489,http://130.222.239.7/verify/4aedfff3,1
490,https://update-portal.help.top/login?redirect=home,1
491,https://account-portal.help.gq/login?redirect=home,1
492,http://password.verify.jdadb.top/account/1686,1
493,https://verify-portal.support.info/login?redirect=home,1
494,http://ivwqm91284sec27.top/e2885e59/4218dd5d/40d4c045,1
495,https://credential-portal.help.top/login?redirect=home,1
496,http://login.verify.ihbhi.top/account/4504,1
497,http://80.128.42.119/verify/8e01f778,1
498,http://48.206.117.185/ebay/f5e09ab1,1
499,http://5s8t6aidizs3j0ev.tk/4fe49edd/97d238b5/66b5118b,1
500,http://156.101.123.152/secure/5dd1fd98,1
